2026-01-21 05:13:51.891 | INFO     | agents.llm_contract_agent:_load_law_files:76 - Loaded law file: buy_sell.json
2026-01-21 06:52:32.681 | INFO     | agents.llm_contract_agent:_load_law_files:73 - Loaded law file: buy_sell.json
2026-01-21 06:52:32.682 | INFO     | agents.llm_contract_agent:_load_law_files:73 - Loaded law file: employment.json
2026-01-21 06:52:32.685 | INFO     | agents.llm_contract_agent:_load_law_files:73 - Loaded law file: lease.json
2026-01-21 06:52:32.686 | INFO     | agents.llm_contract_agent:_load_law_files:73 - Loaded law file: partnership.json
2026-01-21 06:52:32.686 | INFO     | agents.llm_contract_agent:__init__:60 - ProperLLMAgent initialized (Ollama: ✓, Laws: 4)
2026-01-21 06:52:32.693 | INFO     | __main__:<module>:317 - Starting KontrataPH LLM API server on 0.0.0.0:5000
2026-01-21 06:52:57.448 | INFO     | __main__:chat:93 - Chat request - Session: web-session-1768949505758, Message: hi
2026-01-21 06:52:57.449 | INFO     | agents.llm_contract_agent:_detect_intent_c1:275 - Detecting intent for: 'hi'
2026-01-21 06:52:57.450 | INFO     | agents.llm_contract_agent:_detect_intent_c1:283 -   -> GREETING detected
2026-01-21 06:52:57.451 | INFO     | agents.llm_contract_agent:process_message:969 - Intent: GREETING
2026-01-21 06:53:01.312 | INFO     | __main__:chat:93 - Chat request - Session: web-session-1768949505758, Message: contract
2026-01-21 06:53:01.314 | INFO     | agents.llm_contract_agent:_detect_intent_c1:275 - Detecting intent for: 'contract'
2026-01-21 06:53:01.318 | INFO     | agents.llm_contract_agent:_detect_contract_type:394 -     No contract type detected
2026-01-21 06:53:01.319 | INFO     | agents.llm_contract_agent:_detect_intent_c1:345 -   -> PROVIDING_INFO (default)
2026-01-21 06:53:01.320 | INFO     | agents.llm_contract_agent:process_message:969 - Intent: PROVIDING_INFO
2026-01-21 06:53:07.106 | INFO     | __main__:chat:93 - Chat request - Session: web-session-1768949505758, Message: I need a contraCT
2026-01-21 06:53:07.107 | INFO     | agents.llm_contract_agent:_detect_intent_c1:275 - Detecting intent for: 'I need a contraCT'
2026-01-21 06:53:07.108 | INFO     | agents.llm_contract_agent:_detect_contract_type:394 -     No contract type detected
2026-01-21 06:53:07.108 | INFO     | agents.llm_contract_agent:_detect_intent_c1:314 -   -> CREATE_CONTRACT detected (type: None)
2026-01-21 06:53:07.108 | INFO     | agents.llm_contract_agent:process_message:969 - Intent: CREATE_CONTRACT
2026-01-21 06:53:15.343 | INFO     | __main__:chat:93 - Chat request - Session: web-session-1768949505758, Message: EmPlOYMENT
2026-01-21 06:53:15.344 | INFO     | agents.llm_contract_agent:_detect_intent_c1:275 - Detecting intent for: 'EmPlOYMENT'
2026-01-21 06:53:15.345 | INFO     | agents.llm_contract_agent:_detect_contract_type:391 -     Contract type: EMPLOYMENT (matched: \bemployment\b)
2026-01-21 06:53:15.345 | INFO     | agents.llm_contract_agent:_detect_intent_c1:324 -   -> CREATE_CONTRACT detected (implicit, type: EMPLOYMENT)
2026-01-21 06:53:15.346 | INFO     | agents.llm_contract_agent:process_message:969 - Intent: CREATE_CONTRACT
2026-01-21 06:53:15.358 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 06:53:15.359 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 06:53:15.359 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 06:53:15.360 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 06:53:15.360 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 06:53:15.361 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 06:53:15.362 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 06:53:15.362 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: benefits (has meaningful default)
2026-01-21 06:53:15.363 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 06:53:15.364 | INFO     | agents.llm_contract_agent:_get_required_fields:192 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:22.454 | INFO     | agents.llm_contract_agent:_handle_generation_flow:1051 - Extracted: {}
2026-01-21 06:53:22.461 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 06:53:22.462 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 06:53:22.462 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 06:53:22.463 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 06:53:22.464 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 06:53:22.465 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 06:53:22.465 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 06:53:22.466 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: benefits (has meaningful default)
2026-01-21 06:53:22.466 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 06:53:22.468 | INFO     | agents.llm_contract_agent:_get_required_fields:192 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:22.469 | INFO     | agents.llm_contract_agent:_update_state_c2:527 - Required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:22.470 | INFO     | agents.llm_contract_agent:_update_state_c2:547 - Filled: []
2026-01-21 06:53:22.470 | INFO     | agents.llm_contract_agent:_update_state_c2:548 - Missing: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:26.824 | INFO     | __main__:chat:93 - Chat request - Session: web-session-1768949505758, Message: Employee name: Mark Bahala, employer's name: jaedan neypes, salary: PHP 80,000, position: senior Dev
2026-01-21 06:53:26.831 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 06:53:26.832 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 06:53:26.832 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 06:53:26.833 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 06:53:26.833 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 06:53:26.835 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 06:53:26.835 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 06:53:26.836 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: benefits (has meaningful default)
2026-01-21 06:53:26.836 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 06:53:26.836 | INFO     | agents.llm_contract_agent:_get_required_fields:192 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:31.137 | INFO     | agents.llm_contract_agent:_handle_generation_flow:1051 - Extracted: {'employee_name': 'Mark Bahala', 'employer_name': 'jaedan neypes', 'salary': '80000', 'position': 'senior Developer', 'start_date': 'January 20, 2026', 'place_of_work': 'Arthaland, Bonificio Global City', 'work_hours': '4:00 PM - 10:00 PM'}
2026-01-21 06:53:31.143 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 06:53:31.143 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 06:53:31.144 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 06:53:31.144 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 06:53:31.144 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 06:53:31.146 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 06:53:31.147 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 06:53:31.148 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: benefits (has meaningful default)
2026-01-21 06:53:31.148 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 06:53:31.149 | INFO     | agents.llm_contract_agent:_get_required_fields:192 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:31.150 | INFO     | agents.llm_contract_agent:_update_state_c2:527 - Required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:31.151 | INFO     | agents.llm_contract_agent:_update_state_c2:547 - Filled: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:31.152 | INFO     | agents.llm_contract_agent:_update_state_c2:548 - Missing: []
2026-01-21 06:53:53.955 | INFO     | __main__:chat:93 - Chat request - Session: web-session-1768949505758, Message: Non-compete agreements
2026-01-21 06:53:53.960 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 06:53:53.960 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 06:53:53.961 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 06:53:53.963 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 06:53:53.963 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 06:53:53.963 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 06:53:53.964 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 06:53:53.964 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: benefits (has meaningful default)
2026-01-21 06:53:53.966 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 06:53:53.966 | INFO     | agents.llm_contract_agent:_get_required_fields:192 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:56.950 | INFO     | agents.llm_contract_agent:_handle_generation_flow:1051 - Extracted: {}
2026-01-21 06:53:56.956 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 06:53:56.956 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 06:53:56.958 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 06:53:56.958 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 06:53:56.959 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 06:53:56.960 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 06:53:56.960 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 06:53:56.961 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: benefits (has meaningful default)
2026-01-21 06:53:56.961 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 06:53:56.961 | INFO     | agents.llm_contract_agent:_get_required_fields:192 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:56.962 | INFO     | agents.llm_contract_agent:_update_state_c2:527 - Required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:56.963 | INFO     | agents.llm_contract_agent:_update_state_c2:547 - Filled: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:53:56.963 | INFO     | agents.llm_contract_agent:_update_state_c2:548 - Missing: []
2026-01-21 06:54:01.572 | INFO     | __main__:chat:93 - Chat request - Session: web-session-1768949505758, Message: done
2026-01-21 06:54:01.576 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 06:54:01.578 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 06:54:01.578 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 06:54:01.579 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 06:54:01.580 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 06:54:01.580 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 06:54:01.580 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 06:54:01.581 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: benefits (has meaningful default)
2026-01-21 06:54:01.581 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 06:54:01.582 | INFO     | agents.llm_contract_agent:_get_required_fields:192 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:54:04.546 | INFO     | agents.llm_contract_agent:_handle_generation_flow:1051 - Extracted: {}
2026-01-21 06:54:04.552 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 06:54:04.553 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 06:54:04.554 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 06:54:04.554 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 06:54:04.555 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 06:54:04.555 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 06:54:04.556 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 06:54:04.556 | INFO     | agents.llm_contract_agent:_get_required_fields:180 -   ○ Optional: benefits (has meaningful default)
2026-01-21 06:54:04.556 | INFO     | agents.llm_contract_agent:_get_required_fields:178 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 06:54:04.557 | INFO     | agents.llm_contract_agent:_get_required_fields:192 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:54:04.557 | INFO     | agents.llm_contract_agent:_update_state_c2:527 - Required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:54:04.558 | INFO     | agents.llm_contract_agent:_update_state_c2:547 - Filled: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 06:54:04.559 | INFO     | agents.llm_contract_agent:_update_state_c2:548 - Missing: []
2026-01-21 06:54:04.561 | INFO     | agents.llm_contract_agent:_format_contract_inputs:1201 - Formatted inputs: {'employee_name': 'Mark Bahala', 'employer_name': 'Jaedan Neypes', 'salary': '80,000', 'position': 'Senior Developer', 'start_date': 'January 20, 2026', 'place_of_work': 'Arthaland, Bonificio Global City', 'work_hours': '4:00 PM - 10:00 PM', 'employment_type': 'Regular', 'working_hours': '8 hours per day', 'work_schedule': 'Monday to Saturday, rest on Sunday'}
2026-01-21 06:54:04.561 | INFO     | agents.llm_contract_agent:_generate_contract_c5c6:1371 - Original details: {'employee_name': 'Mark Bahala', 'employer_name': 'jaedan neypes', 'salary': '80000', 'position': 'senior Developer', 'start_date': 'January 20, 2026', 'place_of_work': 'Arthaland, Bonificio Global City', 'work_hours': '4:00 PM - 10:00 PM', 'employment_type': 'Regular', 'working_hours': '8 hours per day', 'work_schedule': 'Monday to Saturday, rest on Sunday'}
2026-01-21 06:54:04.562 | INFO     | agents.llm_contract_agent:_generate_contract_c5c6:1372 - Formatted details: {'employee_name': 'Mark Bahala', 'employer_name': 'Jaedan Neypes', 'salary': '80,000', 'position': 'Senior Developer', 'start_date': 'January 20, 2026', 'place_of_work': 'Arthaland, Bonificio Global City', 'work_hours': '4:00 PM - 10:00 PM', 'employment_type': 'Regular', 'working_hours': '8 hours per day', 'work_schedule': 'Monday to Saturday, rest on Sunday'}
2026-01-21 06:54:04.562 | INFO     | agents.llm_contract_agent:_generate_contract_c5c6:1373 - Special clauses: ['Non-compete agreements']
2026-01-21 06:54:04.880 | INFO     | utils.docx_generator:generate:22 - Generated DOCX: C:\KontrataPH\backend\output\53547afa.docx
2026-01-21 07:02:01.744 | INFO     | agents.llm_contract_agent:_load_law_files:67 - Loaded law file: buy_sell.json
2026-01-21 07:02:01.746 | INFO     | agents.llm_contract_agent:_load_law_files:67 - Loaded law file: employment.json
2026-01-21 07:02:01.748 | INFO     | agents.llm_contract_agent:_load_law_files:67 - Loaded law file: lease.json
2026-01-21 07:02:01.749 | INFO     | agents.llm_contract_agent:_load_law_files:67 - Loaded law file: partnership.json
2026-01-21 07:02:01.751 | INFO     | agents.llm_contract_agent:__init__:54 - ProperLLMAgent initialized (Ollama: ✓, Laws: 4)
2026-01-21 07:02:01.759 | INFO     | __main__:<module>:317 - Starting KontrataPH LLM API server on 0.0.0.0:5000
2026-01-21 07:02:16.476 | INFO     | agents.llm_contract_agent:_load_law_files:67 - Loaded law file: buy_sell.json
2026-01-21 07:02:16.477 | INFO     | agents.llm_contract_agent:_load_law_files:67 - Loaded law file: employment.json
2026-01-21 07:02:16.478 | INFO     | agents.llm_contract_agent:_load_law_files:67 - Loaded law file: lease.json
2026-01-21 07:02:16.479 | INFO     | agents.llm_contract_agent:_load_law_files:67 - Loaded law file: partnership.json
2026-01-21 07:02:16.480 | INFO     | agents.llm_contract_agent:__init__:54 - ProperLLMAgent initialized (Ollama: ✓, Laws: 4)
2026-01-21 07:02:16.486 | INFO     | __main__:<module>:317 - Starting KontrataPH LLM API server on 0.0.0.0:5000
2026-01-21 07:12:09.081 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: buy_sell.json
2026-01-21 07:12:09.082 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: employment.json
2026-01-21 07:12:09.084 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: lease.json
2026-01-21 07:12:09.085 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: partnership.json
2026-01-21 07:12:09.086 | INFO     | agents.llm_contract_agent:__init__:55 - ProperLLMAgent initialized (Ollama: ✓, Laws: 4)
2026-01-21 07:12:09.095 | INFO     | __main__:<module>:317 - Starting KontrataPH LLM API server on 0.0.0.0:5000
2026-01-21 07:12:50.121 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: buy_sell.json
2026-01-21 07:12:50.123 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: employment.json
2026-01-21 07:12:50.124 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: lease.json
2026-01-21 07:12:50.125 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: partnership.json
2026-01-21 07:12:50.125 | INFO     | agents.llm_contract_agent:__init__:55 - ProperLLMAgent initialized (Ollama: ✓, Laws: 4)
2026-01-21 07:12:50.135 | INFO     | __main__:<module>:317 - Starting KontrataPH LLM API server on 0.0.0.0:5000
2026-01-21 07:13:01.152 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: buy_sell.json
2026-01-21 07:13:01.153 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: employment.json
2026-01-21 07:13:01.156 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: lease.json
2026-01-21 07:13:01.156 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: partnership.json
2026-01-21 07:13:01.157 | INFO     | agents.llm_contract_agent:__init__:55 - ProperLLMAgent initialized (Ollama: ✓, Laws: 4)
2026-01-21 07:13:01.166 | INFO     | __main__:<module>:317 - Starting KontrataPH LLM API server on 0.0.0.0:5000
2026-01-21 07:14:04.506 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: buy_sell.json
2026-01-21 07:14:04.507 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: employment.json
2026-01-21 07:14:04.508 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: lease.json
2026-01-21 07:14:04.510 | INFO     | agents.llm_contract_agent:_load_law_files:68 - Loaded law file: partnership.json
2026-01-21 07:14:04.510 | INFO     | agents.llm_contract_agent:__init__:55 - ProperLLMAgent initialized (Ollama: ✓, Laws: 4)
2026-01-21 07:14:04.516 | INFO     | __main__:<module>:316 - Starting KontrataPH LLM API server on 0.0.0.0:5000
2026-01-21 07:14:04.595 | INFO     | __main__:chat:92 - Chat request - Session: web-session-1768950800251, Message: Hi
2026-01-21 07:14:04.596 | INFO     | agents.llm_contract_agent:_detect_intent_c1:270 - Detecting intent for: 'Hi'
2026-01-21 07:14:04.597 | INFO     | agents.llm_contract_agent:_detect_intent_c1:278 -   -> GREETING detected
2026-01-21 07:14:04.598 | INFO     | agents.llm_contract_agent:process_message:1032 - Intent: GREETING
2026-01-21 07:14:11.367 | INFO     | __main__:chat:92 - Chat request - Session: web-session-1768950800251, Message: How are you?
2026-01-21 07:14:11.367 | INFO     | agents.llm_contract_agent:_detect_intent_c1:270 - Detecting intent for: 'How are you?'
2026-01-21 07:14:11.370 | INFO     | agents.llm_contract_agent:_detect_contract_type:389 -     No contract type detected
2026-01-21 07:14:11.370 | INFO     | agents.llm_contract_agent:_detect_intent_c1:331 -   -> QUESTION detected
2026-01-21 07:14:11.371 | INFO     | agents.llm_contract_agent:process_message:1032 - Intent: QUESTION
2026-01-21 07:14:57.307 | INFO     | __main__:chat:92 - Chat request - Session: web-session-1768950800251, Message: generate me employment contract
2026-01-21 07:14:57.308 | INFO     | agents.llm_contract_agent:_detect_intent_c1:270 - Detecting intent for: 'generate me employment contract'
2026-01-21 07:14:57.308 | INFO     | agents.llm_contract_agent:_detect_contract_type:386 -     Contract type: EMPLOYMENT (matched: \bemployment\b)
2026-01-21 07:14:57.309 | INFO     | agents.llm_contract_agent:_detect_intent_c1:309 -   -> CREATE_CONTRACT detected (type: EMPLOYMENT)
2026-01-21 07:14:57.310 | INFO     | agents.llm_contract_agent:process_message:1032 - Intent: CREATE_CONTRACT
2026-01-21 07:14:57.318 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 07:14:57.319 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 07:14:57.319 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 07:14:57.321 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 07:14:57.321 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 07:14:57.322 | INFO     | agents.llm_contract_agent:_get_required_fields:175 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 07:14:57.322 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
2026-01-21 07:14:57.323 | INFO     | agents.llm_contract_agent:_get_required_fields:175 -   ○ Optional: benefits (has meaningful default)
2026-01-21 07:14:57.324 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: place_of_work (default: '[WORK LOCATION]')
2026-01-21 07:14:57.325 | INFO     | agents.llm_contract_agent:_get_required_fields:187 - ✅ Detected 7 required fields for EMPLOYMENT: ['employer_name', 'employee_name', 'position', 'salary', 'start_date', 'work_hours', 'place_of_work']
2026-01-21 07:15:00.969 | INFO     | agents.llm_contract_agent:_handle_generation_flow:1114 - Extracted: {}
2026-01-21 07:15:00.975 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: employer_name (default: '[EMPLOYER]')
2026-01-21 07:15:00.975 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: employee_name (default: '[EMPLOYEE]')
2026-01-21 07:15:00.976 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: position (default: '[POSITION]')
2026-01-21 07:15:00.978 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: salary (default: '[SALARY]')
2026-01-21 07:15:00.979 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: start_date (default: datetime.now()
2026-01-21 07:15:00.980 | INFO     | agents.llm_contract_agent:_get_required_fields:175 -   ○ Optional: employment_type (has meaningful default)
2026-01-21 07:15:00.980 | INFO     | agents.llm_contract_agent:_get_required_fields:173 -   ✓ Required: work_hours (default: '8 hours per day, Monday to Fr)
